,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
97,1.758618,8500000.0,43528634.0,The DUFF,Mae Whitman|Robbie Amell|Bella Thorne|Bianca A. Santos|Skyler Samuels,Ari Sandel,100.0,Romance|Comedy,Wonderland Sound and Vision|CBS Films|Vast Entertainment,2/20/15,753,6.8,2015
98,1.742286,10000000.0,52882018.0,Sinister 2,Shannyn Sossamon|James Ransone|Tate Ellington|Nicholas King|Lucas Jade Zumann,Ciaran Foy,97.0,Horror,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One,8/19/15,331,5.5,2015
99,1.73518,30000000.0,107597242.0,Paul Blart: Mall Cop 2,Kevin James|Raini Rodriguez|Eduardo Verástegui|Daniella Alonso|Neal McDonough,Andy Fickman,94.0,Action|Adventure|Comedy|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE),4/16/15,422,5.3,2015
100,1.7247119999999898,,,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,Chris Buck|Jennifer Lee,8.0,Adventure|Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,3/9/15,475,7.0,2015
101,1.661789,,,High-Rise,Tom Hiddleston|Sienna Miller|Jeremy Irons|Luke Evans|Elisabeth Moss,Ben Wheatley,119.0,Action|Drama|Science Fiction,Ingenious Media|HanWay Films|Scope Pictures|Recorded Picture Company (RPC)|Northern Ireland Screen,9/26/15,161,5.4,2015
102,1.6510779999999898,4000000.0,50163103.0,The Boy Next Door,Jennifer Lopez|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,Rob Cohen,91.0,Thriller,Universal Pictures|Nuyorican Productions|Blumhouse Productions|Smart Entertainment,1/23/15,810,3.9,2015
103,1.646664,,,Spooks: The Greater Good,Peter Firth|Kit Harington|Jennifer Ehle|Lara Pulver|Elyes Gabel,Bharat Nalluri,104.0,Thriller|Action,BBC Films|Isle of Man Film|Shine Pictures|Kudos Film and Television|Pinewood Pictures,4/11/15,114,5.6,2015
104,1.532997,30000000.0,49263404.0,Entourage,Jeremy Piven|Adrian Grenier|Jerry Ferrara|Kevin Connolly|Kevin Dillon,Doug Ellin,104.0,Comedy,Warner Bros.|Closest to the Hole Productions,6/3/15,364,6.2,2015
105,1.5100959999999999,23000000.0,79799880.0,The Wedding Ringer,Kevin Hart|Josh Gad|Kaley Cuoco|Affion Crockett|Jorge Garcia,Jeremy Garelick,101.0,Comedy,Miramax Films|Screen Gems|LStar Capital,1/16/15,446,6.5,2015
106,1.499614,15000000.0,14860766.0,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Christopher B. Landon,93.0,Comedy|Horror,Paramount Pictures|Oops Doughnuts Productions|Broken Road Productions|Brucks Entertainment,10/23/15,288,6.2,2015
107,1.495112,5000000.0,98450062.0,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,M. Night Shyamalan,94.0,Horror|Thriller,Blumhouse Productions|Blinding Edge Pictures,9/10/15,729,5.9,2015
108,1.4832459999999899,53000000.0,99775678.0,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,Scott Cooper,122.0,Crime|Drama,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment,9/4/15,848,6.3,2015
109,1.449072,8900000.0,50136.0,Heist,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,Scott Mann,93.0,Crime|Action|Thriller,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures,11/13/15,233,5.4,2015
110,1.448002,15000000.0,61548707.0,Krampus,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Michael Dougherty,98.0,Horror|Comedy|Fantasy,Universal Pictures|Legendary Pictures,11/26/15,342,5.9,2015
111,1.443406,20000000.0,208588.0,Dark Places,Charlize Theron|Nicholas Hoult|Christina Hendricks|Chloë Grace Moretz|Tye Sheridan,Gilles Paquet-Brenner,113.0,Drama|Mystery|Thriller,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films,3/31/15,322,5.7,2015
112,1.41239,5000000.0,54418872.0,No Escape,Owen Wilson|Lake Bell|Pierce Brosnan|Sterling Jerins|Spencer Garrett,John Erick Dowdle,103.0,Action|Thriller,Bold Films|Living Films|Brothers Dowdle Productions,8/26/15,519,6.7,2015
113,1.40805,700000.0,17986781.0,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|Zoë Kravitz|Chanel Iman,Rick Famuyiwa,103.0,Crime|Drama|Comedy,Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment,6/19/15,448,7.3,2015
114,1.3882510000000001,28000000.0,28208085.0,American Ultra,Jesse Eisenberg|Kristen Stewart|Topher Grace|Connie Britton|Walton Goggins,Nima Nourizadeh,96.0,Comedy|Action,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company,8/19/15,695,5.9,2015
115,1.388032,11000000.0,61619773.0,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,Simon Curtis,120.0,Drama,BBC Films|Origin Pictures,4/10/15,277,7.3,2015
116,1.38032,,,The Scorpion King: The Lost Throne,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Mike Elliott,105.0,Action|Fantasy|Adventure,Universal Pictures,1/9/15,22,4.5,2015
117,1.3766049999999999,30000000.0,105011053.0,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,Jason Moore,118.0,Comedy,Little Stranger,12/18/15,399,5.9,2015
118,1.360926,12000000.0,32248241.0,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,106.0,Science Fiction|Thriller,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,1/30/15,637,6.3,2015
119,1.360827,,5189646.0,Absolutely Anything,Simon Pegg|Kate Beckinsale|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,Terry Jones,85.0,Comedy|Science Fiction,Premiere Picture|Bill and Ben Productions|GFM films,6/26/15,199,5.8,2015
120,1.3558219999999999,25000000.0,72629670.0,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana Pajković,Camille Delamarre,96.0,Thriller|Action|Crime,EuropaCorp,9/3/15,407,5.3,2015
121,1.345982,55000000.0,74679822.0,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,Guillermo del Toro,119.0,Mystery|Thriller|Fantasy|Horror|Drama,Legendary Pictures,10/13/15,819,6.4,2015
122,1.342839,,,Everly,Salma Hayek|Hiroyuki Watanabe|Jennifer Blanc|Togo Igawa|Caroline Chikezie,Joe Lynch,90.0,Thriller|Action,"Crime Scene Pictures|Radius-TWC|Anonymous Content|Vega, Baby!",1/23/15,169,5.1,2015
123,1.338481,14800000.0,122413057.0,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam Rodríguez,Gregory Jacobs,115.0,Comedy|Drama|Music,Warner Bros.|Iron Horse Entertainment (II),7/1/15,501,6.3,2015
124,1.338322,10000000.0,78099553.0,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,88.0,Horror|Thriller,Paramount Pictures|Blumhouse Productions,10/21/15,267,5.0,2015
125,1.329702,,229094.0,Slow West,Michael Fassbender|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,John Maclean,84.0,Romance|Thriller|Western,The New Zealand Film Commission|Film4|See Saw Films|DMC Films,4/16/15,229,6.6,2015
126,1.316239,15000000.0,8235661.0,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,Jay Roach,124.0,Drama,Groundswell Productions|Inimitable Pictures|ShivHans Pictures,10/27/15,273,7.2,2015
127,1.315266,19500000.0,32189727.0,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,Billy Ray,111.0,Crime|Drama|Mystery,Ingenious Media|Gran Via Productions|IM Global|Route One Films,10/14/15,202,6.2,2015
128,1.29314,,2500431.0,Mistress America,Greta Gerwig|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,Noah Baumbach,84.0,Comedy,RT Features,8/14/15,132,6.4,2015
129,1.291013,74000000.0,311594032.0,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Paul Tibbitt,93.0,Family|Animation,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,2/5/15,533,5.7,2015
130,1.284541,,4719695.0,True Story,Jonah Hill|James Franco|Felicity Jones|Maria Dizzia|Ethan Suplee,Rupert Goold,100.0,Crime|Drama|Mystery,Plan B Entertainment|Regency Enterprises|New Regency Pictures,4/17/15,354,6.0,2015
131,1.278928,20000000.0,43967255.0,Max,Thomas Haden Church|Josh Wiggins|Lauren Graham|Robbie Amell|Mia Xitlali,Boaz Yakin,111.0,Adventure|Drama|Family,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM),6/26/15,214,7.0,2015
132,1.25358,,59700000.0,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,Mark Burton|Richard Starzack,85.0,Family|Animation|Comedy|Adventure,Aardman Animations|Studio Canal|Anton Capital Entertainment (ACE),2/5/15,340,6.9,2015
133,1.251681,11000000.0,,Louder Than Bombs,Gabriel Byrne|Isabelle Huppert|Jesse Eisenberg|Devin Druid|Amy Ryan,Joachim Trier,109.0,Drama,Motlys|Arte France Cinéma|Animal Kingdom,5/18/15,43,6.3,2015
134,1.2452239999999999,,1702433.0,A Perfect Day,Olga Kurylenko|Benicio del Toro|Tim Robbins|Mélanie Thierry|Fedja Stukan,Fernando León de Aranoa,106.0,Comedy|Drama,Reposado Producciones|Televisión Española (TVE)|Mediapro,8/28/15,102,6.3,2015
135,1.225325,40000000.0,10664749.0,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,Pierre Morel,115.0,Action|Drama|Crime,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),2/16/15,283,5.6,2015
136,1.191138,1000000.0,62882090.0,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,Levan Gabriadze,82.0,Horror|Thriller,Bazelevs Production|Blumhouse Productions,4/17/15,643,5.6,2015
137,1.178831,35000000.0,51680201.0,Hot Pursuit,Reese Witherspoon|Sofía Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,Anne Fletcher,87.0,Action|Crime|Comedy,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,5/8/15,472,5.5,2015
138,1.1647239999999999,10000000.0,104303851.0,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,Leigh Whannell,97.0,Drama|Horror|Thriller,Sony Pictures,6/4/15,610,6.3,2015
139,1.161812,,118483.0,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,Craig Zobel,97.0,Drama|Science Fiction|Thriller,Palomar Pictures|Lucky Hat Entertainment|Silver Reel|Material Pictures|Zik Zak Kvikmyndir,8/13/15,181,5.5,2015
140,1.144808,,,Dragonheart 3: The Sorcerer's Curse,Julian Morris|Tamzin Merchant|Jassa Ahluwalia|Ben Kingsley|Jonjo O'Neill,Colin Teague,97.0,Action|Adventure|Fantasy,Raffaella Productions,2/24/15,59,4.5,2015
141,1.142518,6000000.0,41387687.0,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,Nicholas Hytner,104.0,Comedy|Drama,BBC Films|TriStar Productions,11/13/15,135,5.9,2015
142,1.138395,40000000.0,34227298.0,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,Paul McGuigan,109.0,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,11/10/15,408,5.5,2015
143,1.128081,,,Brothers of the Wind,Manuel Camacho|Jean Reno|Tobias Moretti|Eva Kuen,Gerado Olivares|Otmar Penker,98.0,Adventure|Drama|Family,Terra Mater Factual Studios,12/24/15,11,7.5,2015
144,1.1252389999999999,8000000.0,3759286.0,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,Duke Johnson|Charlie Kaufman,90.0,Animation|Comedy|Drama|Romance,Starburns Industries,12/30/15,259,6.7,2015
145,1.0733489999999999,1800000.0,,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,S. Craig Zahler,132.0,Horror|Western|Adventure|Drama,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,10/23/15,220,6.3,2015
146,1.065888,,17671101.0,Regression,Ethan Hawke|Emma Watson|Aaron Ashmore|Devon Bostick|David Thewlis,Alejandro Amenábar,106.0,Horror|Mystery|Thriller,The Weinstein Company|Himenóptero|First Generation Films|Mod Producciones|FilmNation Entertainment,10/1/15,310,5.2,2015
147,1.0630549999999999,,,Pawn Sacrifice,Tobey Maguire|Lily Rabe|Peter Sarsgaard|Liev Schreiber|Sophie Nélisse,Edward Zwick,114.0,Drama,Material Pictures|MICA Entertainment|PalmStar Media|Gail Katz Productions,9/16/15,148,6.6,2015
148,1.046518,,11472454.0,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,Matt Brown,108.0,Drama,Animus Films|Edward R. Pressman Film|Kreo Films FZ|Xeitgeist Entertainment Group|American Entertainment Investors,9/17/15,104,7.1,2015
149,1.041922,20000000.0,,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,Stephen S. Campanelli,96.0,Thriller|Action,Thaba Media|Azari Media,8/1/15,100,5.8,2015
150,1.03839,2000000.0,1477002.0,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander Skarsgård|Christopher Meloni|Margarita Levieva,Marielle Heller,102.0,Drama|Romance,Caviar Films|Cold Iron Pictures|Archer Gray,8/7/15,186,6.8,2015
151,1.036825,,,Pay the Ghost,Nicolas Cage|Sarah Wayne Callies|Veronica Ferres|Lyriq Bent|Lauren Beatty,Uli Edel,94.0,Horror|Thriller,Voltage Films|Midnight Kitchen Productions,9/16/15,114,5.3,2015
152,1.02762,,,The Voices,Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith,Marjane Satrapi,101.0,Horror|Thriller|Comedy|Crime,Studio Babelsberg|Mandalay Vision|1984 Private Defense Contractors,2/6/15,371,6.0,2015
153,1.021441,,3643591.0,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,Kazuaki Kiriya,115.0,Action|Adventure,Czech Anglo Productions|Luka Productions,4/3/15,237,6.3,2015
154,1.0084739999999999,12000000.0,,Il racconto dei racconti,Salma Hayek|Vincent Cassel|John C. Reilly|Toby Jones|Shirley Henderson,Matteo Garrone,125.0,Romance|Fantasy|Horror,HanWay Films|Rai Cinema|Le Pacte|Fonds Eurimages du Conseil de l'Europe|Recorded Picture Company (RPC),5/14/15,211,5.7,2015
155,1.0070540000000001,11000000.0,27391084.0,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,95.0,Mystery|Drama,Sony Pictures|Gravier Productions,7/17/15,319,6.1,2015
156,0.973316,15000000.0,,Queen of the Desert,Nicole Kidman|James Franco|Robert Pattinson|Damian Lewis|Jenny Agutter,Werner Herzog,128.0,Drama|History,Benaroya Pictures|H Films|Raslan Company of America,9/3/15,30,6.0,2015
157,0.956096,18000000.0,41325328.0,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,100.0,Comedy|Drama|Music,Columbia TriStar|Clinica Estetico|LStar Capital,7/10/15,152,5.5,2015
158,0.9536469999999999,,,Miss You Already,Drew Barrymore|Toni Collette|Dominic Cooper|Jacqueline Bisset|Paddy Considine,Catherine Hardwicke,112.0,Comedy|Drama|Romance,S Films|New Sparta Films,9/12/15,139,7.2,2015
159,0.953046,630019.0,,Kung Fury,David Sandberg|Jorma Taccone|Leopold Nilsson|Andreas Cahling|Helene Ahlson,David Sandberg,31.0,Action|Comedy|Science Fiction|Fantasy,Laser Unicorns,5/28/15,487,7.7,2015
160,0.950793,12000000.0,60273173.0,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,100.0,Drama|Thriller,Screen Gems,9/11/15,122,5.6,2015
161,0.9384319999999999,,1936524.0,A Bigger Splash,Tilda Swinton|Matthias Schoenaerts|Ralph Fiennes|Dakota Johnson|Aurore Clément,Luca Guadagnino,120.0,Crime|Drama|Mystery|Thriller,StudioCanal|Ministero per i Beni e le Attività Culturali (MiBAC)|Frenesy Film Company|Sensi Contemporanei Cinema e Audiovisivo|Cota Film,11/26/15,69,5.8,2015
162,0.9376200000000001,10000000.0,7587485.0,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,97.0,Drama|Comedy,Scott Rudin Productions|A24,3/27/15,265,5.9,2015
163,0.9273389999999999,40000000.0,106511453.0,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,100.0,Comedy,Gary Sanchez Productions|Warner Bros.,3/26/15,661,5.9,2015
164,0.91704,,,Kidnapping Mr. Heineken,Anthony Hopkins|Jim Sturgess|Sam Worthington|Ryan Kwanten|Mark van Eeuwen,Daniel Alfredson,95.0,Drama|Action|Crime|Thriller,Umedia|Informant Europe SPRL|European Film Company,3/12/15,131,5.8,2015
165,0.913085,60000000.0,,The Ridiculous 6,Adam Sandler|Taylor Lautner|Steve Buscemi|Terry Crews|Danny Trejo,Frank Coraci,119.0,Comedy|Western,Happy Madison Productions,12/11/15,252,4.8,2015
166,0.90686,,,Kill Me Three Times,Teresa Palmer|Simon Pegg|Luke Hemsworth|Sullivan Stapleton|Alice Braga,Kriv Stenders,90.0,Comedy|Thriller,Parabolic Pictures|Stable Way Entertainment|Cargo Films|Media House Capital,4/10/15,96,5.1,2015
167,0.9060360000000001,25000000.0,24902723.0,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,Patricia Riggen,120.0,History|Drama,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,8/6/15,262,5.8,2015
168,0.898295999999999,14000000.0,16002420.0,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106.0,Drama|History,Ruby Films|Pathé|Film4,10/16/15,231,7.1,2015
169,0.8944770000000001,,,45 Years,Charlotte Rampling|Tom Courtenay|Dolly Wells|Geraldine James|David Sibley,Andrew Haigh,95.0,Drama,The Bureau,8/28/15,167,6.0,2015
170,0.880937999999999,6000000.0,11122090.0,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96.0,Drama|Music|Romance,Working Title Films,8/26/15,412,6.2,2015
171,0.880268,,6075.0,Barely Lethal,Hailee Steinfeld|Sophie Turner|Jessica Alba|Samuel L. Jackson|Dove Cameron,Kyle Newman,96.0,Adventure|Action|Comedy,A24,4/30/15,215,5.5,2015
172,0.874641,,13192457.0,Macbeth,Michael Fassbender|Marion Cotillard|Paddy Considine|Sean Harris|Jack Reynor,Justin Kurzel,113.0,History|Drama|War,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),8/16/15,269,6.4,2015
173,0.872149,,16775.0,Extraction,Bruce Willis|Gina Carano|Kellan Lutz|D. B. Sweeney|Dan Bilzerian,Steven C. Miller,83.0,Action|Thriller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,12/18/15,57,4.2,2015
174,0.8611790000000001,,,Jenny's Wedding,Katherine Heigl|Tom Wilkinson|Alexis Bledel|Grace Gummer|Linda Emond,Mary Agnes Donoghue,94.0,Comedy|Drama,MM Productions|Merced Media Partners|PalmStar Media,7/31/15,92,5.2,2015
175,0.848748,,,Descendants,Booboo Stewart|Dove Cameron|Keegan Connor Tracy|Stephanie Bennett|Dan Payne,Kenny Ortega,112.0,Music|Action|Adventure|Comedy|Family,Walt Disney Television,7/31/15,262,6.7,2015
176,0.843174,,,Tumbledown,Joe Manganiello|Jason Sudeikis|Blythe Danner|Rebecca Hall|Dianna Agron,Sean Mewshaw,105.0,Music|Romance|Comedy,Echo Films|Bron Studios|Hahnscape,4/18/15,22,6.6,2015
177,0.842202,,30229977.0,Far from the Madding Crowd,Carey Mulligan|Matthias Schoenaerts|Michael Sheen|Tom Sturridge|Juno Temple,Thomas Vinterberg,119.0,Romance|Drama,Fox Searchlight Pictures|DNA Films|BBC Films,5/1/15,220,6.9,2015
178,0.8369409999999989,,3002884.0,The End of the Tour,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer|Joan Cusack,James Ponsoldt,106.0,Drama,A24,7/31/15,126,7.3,2015
179,0.8324870000000001,10000000.0,85978266.0,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122.0,Drama|Comedy,Participant Media|Fox Searchlight|Blueprint Pictures,2/26/15,196,6.4,2015
180,0.829111,20000000.0,6420319.0,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106.0,Comedy|Drama|War,Metanoia Films,4/23/15,113,7.1,2015
181,0.821443,,,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Nolan North|Troy Baker|Diedrich Bader|Khary Payton|James Arnold Taylor,Brandon Vietti,48.0,Action|Adventure|Animation|Family,Warner Bros. Animation,2/10/15,14,6.4,2015
182,0.820691,,1986615.0,Remember,Christopher Plummer|Martin Landau|Dean Norris|Henry Czerny|Bruno Ganz,Atom Egoyan,94.0,Drama|Thriller,Serendipity Point Films|Egoli Tossell Film AG,10/23/15,75,7.7,2015
183,0.814206,37000000.0,26250020.0,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105.0,Adventure|Comedy|Romance,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,5/27/15,469,5.2,2015
184,0.813893,26000000.0,,Accidental Love,Jake Gyllenhaal|Jessica Biel|James Marsden|Catherine Keener|Paul Reubens,David O. Russell|Stephen Greene,100.0,Romance|Comedy,K. JAM Media,2/10/15,64,3.6,2015
